x,y,hat,ell_pair,L,U,status,neval,time_s,dist
581.212997255566,-238.885335438694,168.582506700252,127.263897746367,NaN,NaN,not_evaluated,0,0,628.390604374744
581.212997255566,-170.63238245621,231.776549629471,127.263897746367,NaN,NaN,not_evaluated,0,0,605.742484989687
581.212997255566,-102.379429473726,381.544678722209,127.263897746367,NaN,NaN,not_evaluated,0,0,590.161076112416
581.212997255566,-34.1264764912419,1137.47268870016,250.912095634464,NaN,NaN,not_evaluated,0,0,582.214019563688
581.212997255566,34.1264764912421,1137.47268870015,250.912095634464,NaN,NaN,not_evaluated,0,0,582.214019563688
581.212997255566,102.379429473726,381.544678722208,127.263897746367,NaN,NaN,not_evaluated,0,0,590.161076112416
581.212997255566,170.63238245621,231.776549629471,127.263897746367,NaN,NaN,not_evaluated,0,0,605.742484989687
581.212997255566,238.885335438694,168.582506700252,127.263897746367,NaN,NaN,not_evaluated,0,0,628.390604374744
581.212997255566,307.138288421178,134.224666153651,36.3846323647678,68.1976832152851,169.514587842181,pruned,19,0.0032773,657.37544553557
585.700069349155,73.8874290722281,523.363623673668,250.912095634464,NaN,NaN,not_evaluated,0,0,590.342208731943
587.572696283286,-86.0461786172081,448.742291865328,127.263897746367,NaN,NaN,not_evaluated,0,0,593.839724397278
598.70060671486,289.367069973201,138.094718997137,32.9485336484617,NaN,NaN,not_evaluated,0,0,664.962944580836
600.937584123754,18.5162444134041,2033.57817657846,380.444596497837,NaN,NaN,not_evaluated,0,0,601.222780107068
607.574603050947,-375.391241403661,109.008924400436,36.3846323647678,NaN,NaN,not_evaluated,0,0,714.188688229587
607.574603050947,-307.138288421177,129.363313765939,36.3846323647678,NaN,NaN,not_evaluated,0,0,680.794261496677
607.574603050947,-238.885335438694,162.285452702331,102.009999723554,NaN,NaN,not_evaluated,0,0,652.849984115932
607.574603050947,-170.63238245621,222.907546145723,127.263897746367,NaN,NaN,not_evaluated,0,0,631.080270817587
607.574603050947,-102.379429473726,366.700464624883,127.263897746367,NaN,NaN,not_evaluated,0,0,616.139956383192
607.574603050947,-34.1264764912419,1092.84287662384,250.912095634464,NaN,NaN,not_evaluated,0,0,608.532262637096
607.574603050947,34.1264764912421,1092.84287662383,250.912095634464,NaN,NaN,not_evaluated,0,0,608.532262637096
607.574603050947,102.379429473726,366.700464624882,127.263897746367,NaN,NaN,not_evaluated,0,0,616.139956383192
607.574603050947,170.63238245621,222.907546145722,127.263897746367,NaN,NaN,not_evaluated,0,0,631.080270817587
