Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
17,16,1,2934.87369858426,3167.92857316586,1018.62455891353,233.054874581598
17,14,1,3367.30566454785,3610.06628330422,442.137710138366,242.760618756372
17,9,0,585.351237138958,4046.91971620696,436.853432902738,3461.568479068
17,1,1,4152.98312412308,4358.41268921087,311.492973003907,205.429565087789
17,20,1,4608.03655628521,4792.50234672963,434.089657518766,184.465790444424
17,10,1,4560.03655628521,4961.91823097634,169.41588424671,401.881674691134
17,19,1,5316.73501466775,5666.93149130666,705.013260330317,350.19647663891
17,12,1,6083.66213041399,6273.8311697621,606.89967845544,190.169039348111
17,7,1,2262.7156832913,6605.45574221769,331.624572455586,4342.74005892639
17,18,1,6035.66213041399,6765.10139258282,159.645650365133,729.43926216883
18,5,1,561.351237138958,900.138941293569,900.138941293569,338.787704154611
18,15,0,1504.90603390973,1728.77658951721,828.637648223643,223.87055560748
18,7,0,1034.20355963182,2061.15768686053,332.381097343316,1026.95412722871
18,16,0,844.702474277916,2413.5101365438,352.352449683273,1568.80766226589
18,17,0,850.702474277916,2677.07294448077,263.56280793697,1826.37047020286
18,8,0,579.351237138958,2912.8136568292,235.74071234843,2333.46241969024
18,6,0,3390.96310511739,3547.99054240819,635.176885578992,157.027437290799
18,2,0,3372.96310511739,3765.95516823057,217.964625822378,392.992063113177
18,14,0,398,3912.99482694465,147.03965871408,3514.99482694465
18,3,0,3661.28390476281,4332.43354757425,419.438720629594,671.149642811432
18,1,0,4111.42974769578,4635.50903869706,303.075491122813,524.079291001281
18,9,0,1468.90603390973,5704.1038608175,1068.59482212044,4235.19782690777
19,16,0,95,334.054874581597,334.054874581597,239.054874581597
19,8,0,47,540.711502428399,206.656627846802,493.711502428399
19,9,0,703.287002193042,956.914806462207,416.203304033809,253.627804269165
19,10,0,709.287002193042,1213.13271761986,256.217911157653,503.845715426818
19,17,0,745.287002193042,1276.3956155312,63.2628979113435,531.108613338162
19,3,0,1447.62933830287,1782.8625149746,506.466899443398,335.233176671734
19,1,1,2425.53853119711,2719.80630591497,936.943790940372,294.267774717869
19,6,0,2449.53853119711,2948.48728482326,228.680978908285,498.948753626154
19,11,0,440.957116457231,3434.23016243774,485.742877614476,2993.2730459805
19,7,0,3107.84407453428,3773.00950821968,338.779345781949,665.165433685404
19,15,1,3887.31535242232,4128.64092096067,355.631412740988,241.325568538351
19,12,1,4554.02486532044,4835.92555225522,707.284631294547,281.900686934781
19,5,0,2262.18729405815,5248.58786739649,412.66231514127,2986.40057333834
20,1,0,5,296.674207126372,296.674207126372,291.674207126372
20,10,0,396.502269130263,753.719090908906,457.044883782535,357.216821778643
20,4,1,912.260271128472,1155.13089579893,401.411804890027,242.870624670461
20,12,0,625.853506269221,1479.63858012446,324.507684325529,853.785073855241
20,18,0,661.853506269221,1769.80627583647,290.167695712009,1107.95276956725
20,13,0,77,1952.28187228738,182.47559645091,1875.28187228738
20,2,0,2027.26514298041,2267.53631080623,315.254438518846,240.271167825822
