Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
18,9,1,6419.13143599916,6641.5962650514,314.25662208176,222.46482905224
19,2,1,11,256.608071799368,256.608071799368,245.608071799368
19,4,1,23,896.568013742946,639.959941943578,873.568013742946
19,15,1,635.290700488204,1178.05910574501,281.491092002065,542.768405256807
19,9,1,53,1257.72606869359,79.6669629485832,1204.72606869359
19,8,1,593.290700488204,1494.26596884561,236.539900152013,900.975268357403
19,13,1,1375.02107529645,2002.81640936577,508.550440520158,627.795334069318
19,1,1,2091.31749773893,2351.63443193911,348.818022573344,260.316934200177
19,16,1,95,2780.83988249434,429.205450555232,2685.83988249434
19,5,1,29,2987.40513513334,206.565252639,2958.40513513334
19,11,1,3592.14608707142,4022.53473512977,1035.12959999643,430.388648058357
19,6,1,4457.37810882638,4757.27879576117,734.744060631392,299.900686934781
19,20,1,4923.72200763873,5049.43156353988,292.152767778717,125.709555901152
19,18,1,2934.88300118646,5435.78804015179,386.356476611908,2500.90503896533
19,17,1,429.939463349246,6608.91620174647,1173.12816159467,6178.97673839722
19,19,1,441.939463349246,6902.33339324137,293.417191494907,6460.39392989213
20,5,1,29,307.20326658146,307.20326658146,278.20326658146
20,8,1,404.47495279889,810.196328660889,502.993062079429,405.721375861999
20,19,1,1932.73438170125,2169.3392789319,1359.14295027101,236.604897230652
20,10,1,416.47495279889,2441.09543710785,271.756158175953,2024.62048430896
20,14,1,1602.65537405477,2769.80799574315,328.712558635295,1167.15262168838
20,18,1,107,3758.06420892856,988.256213185413,3651.06420892856
20,11,1,4199.22484969092,4585.96623432057,827.902025392009,386.741384629649
20,7,1,4988.89888762864,5343.68694367581,757.720709355243,354.788056047168
20,6,1,3387.43350820293,6343.19987332204,999.512929646228,2955.76636511911
20,3,1,6413.10735867297,6675.83752511972,332.637651797675,262.73016644675
